i,t,m,j,Expenditure
312011970081,2010-11,Southern,Pearl millet (mchewere),60
312011970081,2010-11,Southern,Salt,50
312011970081,2010-11,Southern,Sugar cane,30
312011970081,2010-11,Southern,Tanaposi/rape,70
312011970081,2010-11,Southern,Tomato,40
312011970081,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312011970088,2010-11,Southern,Banana,50
312011970088,2010-11,Southern,Dried fish,100
312011970088,2010-11,Southern,Fresh fish,100
312011970088,2010-11,Southern,Okra / therere,60
312011970088,2010-11,Southern,Salt,50
312011970088,2010-11,Southern,Tomato,20
312011970088,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312011970095,2010-11,Southern,"Bean, brown",100
312011970095,2010-11,Southern,Cooking oil,20
312011970095,2010-11,Southern,Salt,50
312011970095,2010-11,Southern,Sugar,170
312011970095,2010-11,Southern,Tomato,90
312011970095,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312011970110,2010-11,Southern,"Buns, scones",50
312011970110,2010-11,Southern,Cabbage,30
312011970110,2010-11,Southern,Dried fish,50
312011970110,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312011970110,2010-11,Southern,Other (specify),40
312011970110,2010-11,Southern,Salt,50
312011970110,2010-11,Southern,Sugar cane,10
312011970110,2010-11,Southern,Tanaposi/rape,50
312011970110,2010-11,Southern,Tomato,120
312011970117,2010-11,Southern,Maize ufa mgaiwa (normal flour),200
312011970124,2010-11,Southern,Dried fish,40
312011970124,2010-11,Southern,Salt,20
312011970124,2010-11,Southern,Tanaposi/rape,55
312011970139,2010-11,Southern,Biscuits,15
312011970139,2010-11,Southern,Cooking oil,25
312011970139,2010-11,Southern,Dried fish,40
312011970139,2010-11,Southern,Fresh fish,150
312011970139,2010-11,Southern,Maize ufa mgaiwa (normal flour),300
312011970139,2010-11,Southern,Maize ufa refined (fine flour),1200
312011970139,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312011970139,2010-11,Southern,Rice,150
312011970139,2010-11,Southern,Salt,20
312011970139,2010-11,Southern,Samosa (vendor),60
312011970139,2010-11,Southern,Sugar,80
312011970139,2010-11,Southern,Tanaposi/rape,20
312011970139,2010-11,Southern,Tomato,30
312011970146,2010-11,Southern,Maize ufa madeya (bran flour),50
312011970146,2010-11,Southern,"Mandazi, doughnut (vendor)",10
312011970146,2010-11,Southern,Salt,30
312011970146,2010-11,Southern,Samosa (vendor),10
312011970146,2010-11,Southern,Tomato,40
312015160017,2010-11,Southern,"Bean, brown",160
312015160017,2010-11,Southern,Cabbage,50
312015160017,2010-11,Southern,Cassava tubers,75
312015160017,2010-11,Southern,Cooking oil,60
312015160017,2010-11,Southern,Dried fish,60
312015160017,2010-11,Southern,Fish (vendor),50
312015160017,2010-11,Southern,Fresh fish,100
312015160017,2010-11,Southern,Fresh milk,100
312015160017,2010-11,Southern,Groundnut,50
312015160017,2010-11,Southern,Groundnut flour,50
312015160017,2010-11,Southern,"Mandazi, doughnut (vendor)",60
312015160017,2010-11,Southern,Onion,20
312015160017,2010-11,Southern,Pigeonpea (nandolo),100
312015160017,2010-11,Southern,Salt,20
312015160017,2010-11,Southern,Sugar,160
312015160017,2010-11,Southern,Tanaposi/rape,100
312015160017,2010-11,Southern,Tea,10
312015160017,2010-11,Southern,Tomato,70
312015160031,2010-11,Southern,Banana,70
312015160031,2010-11,Southern,"Bean, brown",70
312015160031,2010-11,Southern,"Buns, scones",35
312015160031,2010-11,Southern,Cooking oil,75
312015160031,2010-11,Southern,Dried fish,30
312015160031,2010-11,Southern,"Mandazi, doughnut (vendor)",30
312015160031,2010-11,Southern,Nkhwani,10
312015160031,2010-11,Southern,Orange sweet potato,50
312015160031,2010-11,Southern,Sugar,80
312015160031,2010-11,Southern,Tanaposi/rape,60
312015160046,2010-11,Southern,Banana,30
312015160046,2010-11,Southern,Cassava tubers,50
312015160046,2010-11,Southern,Cooking oil,20
312015160046,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312015160046,2010-11,Southern,Onion,20
312015160046,2010-11,Southern,Papaya,40
312015160046,2010-11,Southern,Pigeonpea (nandolo),60
312015160046,2010-11,Southern,Sugar,80
312015160046,2010-11,Southern,Sugar cane,20
312015160046,2010-11,Southern,Tea,10
312015160060,2010-11,Southern,Banana,50
312015160060,2010-11,Southern,"Bean, brown",100
312015160060,2010-11,Southern,Cabbage,40
312015160060,2010-11,Southern,Dried fish,100
312015160060,2010-11,Southern,Pigeonpea (nandolo),100
312015160060,2010-11,Southern,Salt,50
312015160060,2010-11,Southern,Sugar,170
312015160060,2010-11,Southern,Tanaposi/rape,50
312015160060,2010-11,Southern,White sweet potato,60
312015160060,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312015160089,2010-11,Southern,Banana,20
312015160089,2010-11,Southern,"Bean, brown",50
312015160089,2010-11,Southern,"Bean, white",50
312015160089,2010-11,Southern,Cassava tubers,15
312015160089,2010-11,Southern,Cooking oil,60
312015160089,2010-11,Southern,Dried fish,50
312015160089,2010-11,Southern,"Mandazi, doughnut (vendor)",60
312015160089,2010-11,Southern,Onion,10
312015160089,2010-11,Southern,Salt,20
312015160089,2010-11,Southern,Sugar,170
312015160089,2010-11,Southern,Sugar cane,30
312015160089,2010-11,Southern,Tanaposi/rape,20
312015160089,2010-11,Southern,Tomato,30
312015160108,2010-11,Southern,"Bean, brown",200
312015160108,2010-11,Southern,Biscuits,35
312015160108,2010-11,Southern,Cassava tubers,60
312015160108,2010-11,Southern,Chicken,400
312015160108,2010-11,Southern,Cooking oil,150
312015160108,2010-11,Southern,Dried fish,100
312015160108,2010-11,Southern,Eggs,120
312015160108,2010-11,Southern,Fresh fish,200
312015160108,2010-11,Southern,Groundnut,200
312015160108,2010-11,Southern,Onion,50
312015160108,2010-11,Southern,Pigeonpea (nandolo),100
312015160108,2010-11,Southern,Rice,140
312015160108,2010-11,Southern,Salt,60
312015160108,2010-11,Southern,Sugar,170
312015160108,2010-11,Southern,Sugar cane,60
312015160108,2010-11,Southern,Tanaposi/rape,50
312015160108,2010-11,Southern,Tea,40
312015160108,2010-11,Southern,White sweet potato,60
312015160108,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312015160118,2010-11,Southern,"Bean, brown",200
312015160118,2010-11,Southern,"Bean, white",200
312015160118,2010-11,Southern,Beef,400
312015160118,2010-11,Southern,Cabbage,40
312015160118,2010-11,Southern,Cassava tubers,90
312015160118,2010-11,Southern,Cooking oil,150
312015160118,2010-11,Southern,Cowpea (khobwe),100
312015160118,2010-11,Southern,Dried fish,100
312015160118,2010-11,Southern,Groundnut flour,30
312015160118,2010-11,Southern,Irish potato,200
312015160118,2010-11,Southern,"Mandazi, doughnut (vendor)",50
312015160118,2010-11,Southern,Onion,50
312015160118,2010-11,Southern,Pigeonpea (nandolo),100
312015160118,2010-11,Southern,Salt,70
312015160118,2010-11,Southern,Sugar,170
312015160118,2010-11,Southern,Sugar cane,45
312015160118,2010-11,Southern,Tanaposi/rape,80
312015160118,2010-11,Southern,White sweet potato,60
312015160118,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312015160132,2010-11,Southern,"Bean, brown",180
312015160132,2010-11,Southern,Cassava tubers,70
312015160132,2010-11,Southern,Cooking oil,40
312015160132,2010-11,Southern,Cowpea (khobwe),40
312015160132,2010-11,Southern,Dried fish,100
312015160132,2010-11,Southern,Finger millet (mawere),20
312015160132,2010-11,Southern,Fish (vendor),20
312015160132,2010-11,Southern,Groundnut flour,40
312015160132,2010-11,Southern,Irish potato,50
312015160132,2010-11,Southern,Onion,20
312015160132,2010-11,Southern,Salt,20
312015160132,2010-11,Southern,Tanaposi/rape,60
312015160132,2010-11,Southern,Tomato,70
312015160132,2010-11,Southern,White sweet potato,40
312015160161,2010-11,Southern,Banana,50
312015160161,2010-11,Southern,"Bean, brown",200
312015160161,2010-11,Southern,Beef,250
312015160161,2010-11,Southern,"Buns, scones",100
312015160161,2010-11,Southern,Cassava tubers,60
312015160161,2010-11,Southern,Cooking oil,100
312015160161,2010-11,Southern,Dried fish,50
312015160161,2010-11,Southern,Finger millet (mawere),50
312015160161,2010-11,Southern,Fresh fish,100
312015160161,2010-11,Southern,"Mandazi, doughnut (vendor)",30
312015160161,2010-11,Southern,Nkhwani,20
312015160161,2010-11,Southern,Onion,20
312015160161,2010-11,Southern,Orange sweet potato,50
312015160161,2010-11,Southern,Salt,20
312015160161,2010-11,Southern,Sugar,160
312015160161,2010-11,Southern,Sugar cane,40
312015160161,2010-11,Southern,Tanaposi/rape,80
312015160161,2010-11,Southern,Tea,10
312015160161,2010-11,Southern,Tomato,70
312015160161,2010-11,Southern,White sweet potato,50
312015160175,2010-11,Southern,"Bean, brown",150
312015160175,2010-11,Southern,Cassava tubers,50
312015160175,2010-11,Southern,Chips (vendor),80
312015160175,2010-11,Southern,Cooking oil,140
312015160175,2010-11,Southern,Dried fish,90
312015160175,2010-11,Southern,Eggs,90
312015160175,2010-11,Southern,Fresh fish,50
312015160175,2010-11,Southern,Fresh milk,200
312015160175,2010-11,Southern,"Mandazi, doughnut (vendor)",60
312015160175,2010-11,Southern,Onion,50
312015160175,2010-11,Southern,Rice,100
312015160175,2010-11,Southern,Salt,50
312015160175,2010-11,Southern,Spices,20
312015160175,2010-11,Southern,Sugar,160
312015160175,2010-11,Southern,Sugar cane,20
312015160175,2010-11,Southern,Tanaposi/rape,20
312015160175,2010-11,Southern,Tea,10
312015160175,2010-11,Southern,White sweet potato,100
312015160190,2010-11,Southern,Eggs,90
312015160190,2010-11,Southern,Sugar,160
312015160190,2010-11,Southern,Tea,10
312015160204,2010-11,Southern,"Bean, white",100
312015160204,2010-11,Southern,"Buns, scones",150
312015160204,2010-11,Southern,Cassava tubers,60
312015160204,2010-11,Southern,Cooking oil,150
312015160204,2010-11,Southern,Dried fish,100
312015160204,2010-11,Southern,Groundnut flour,20
312015160204,2010-11,Southern,"Mandazi, doughnut (vendor)",60
312015160204,2010-11,Southern,Onion,20
312015160204,2010-11,Southern,Powdered milk,20
312015160204,2010-11,Southern,Salt,20
312015160204,2010-11,Southern,Sugar,160
312015160204,2010-11,Southern,Sugar cane,60
312015160204,2010-11,Southern,Tea,50
312015160233,2010-11,Southern,Cabbage,40
312015160233,2010-11,Southern,Chips (vendor),70
312015160233,2010-11,Southern,Cooking oil,150
312015160233,2010-11,Southern,Cowpea (khobwe),100
312015160233,2010-11,Southern,Dried fish,100
312015160233,2010-11,Southern,Fresh fish,200
312015160233,2010-11,Southern,Groundnut,150
312015160233,2010-11,Southern,Onion,50
312015160233,2010-11,Southern,Pigeonpea (nandolo),100
312015160233,2010-11,Southern,Salt,50
312015160233,2010-11,Southern,Tanaposi/rape,50
312015160233,2010-11,Southern,White sweet potato,60
312015160248,2010-11,Southern,Banana,30
312015160248,2010-11,Southern,"Bean, brown",50
312015160248,2010-11,Southern,Cabbage,60
312015160248,2010-11,Southern,Cooking oil,150
312015160248,2010-11,Southern,Eggs,150
312015160248,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312015160248,2010-11,Southern,Nkhwani,20
312015160248,2010-11,Southern,Onion,50
312015160248,2010-11,Southern,Salt,25
312015160248,2010-11,Southern,Sugar,170
312015160248,2010-11,Southern,Sugar cane,30
312015160248,2010-11,Southern,White sweet potato,20
312015160262,2010-11,Southern,Banana,20
312015160262,2010-11,Southern,Cooking oil,60
312015160262,2010-11,Southern,Eggs,60
312015160262,2010-11,Southern,Green maize,80
312015160262,2010-11,Southern,Onion,30
312015160262,2010-11,Southern,Orange sweet potato,40
312015160262,2010-11,Southern,Papaya,50
312015160262,2010-11,Southern,Salt,75
312015160262,2010-11,Southern,Sugar,75
312015160262,2010-11,Southern,Tanaposi/rape,50
312015160262,2010-11,Southern,Tea,50
312015160262,2010-11,Southern,Tomato,50
312015160291,2010-11,Southern,"Bean, brown",100
312015160291,2010-11,Southern,Cassava tubers,60
312015160291,2010-11,Southern,Cooking oil,150
312015160291,2010-11,Southern,Eggs,150
312015160291,2010-11,Southern,Onion,30
312015160291,2010-11,Southern,Orange sweet potato,30
312015160291,2010-11,Southern,Papaya,100
312015160291,2010-11,Southern,Rice,180
312015160291,2010-11,Southern,Salt,50
312015160291,2010-11,Southern,Sugar,75
312015160291,2010-11,Southern,Tanaposi/rape,60
312015160291,2010-11,Southern,Tomato,100
312046180076,2010-11,Southern,Banana,50
312046180076,2010-11,Southern,"Bean, brown",100
312046180076,2010-11,Southern,Cooking oil,80
312046180076,2010-11,Southern,Dried fish,100
312046180076,2010-11,Southern,Fresh fish,100
312046180076,2010-11,Southern,Okra / therere,20
312046180076,2010-11,Southern,Onion,50
312046180076,2010-11,Southern,Rice,140
312046180076,2010-11,Southern,Salt,50
312046180076,2010-11,Southern,Sugar,150
312046180076,2010-11,Southern,Sugar cane,30
312046180076,2010-11,Southern,Tanaposi/rape,80
312046180076,2010-11,Southern,Tomato,50
312046180076,2010-11,Southern,White sweet potato,50
312046180082,2010-11,Southern,Cabbage,50
312046180082,2010-11,Southern,Dried fish,150
312046180082,2010-11,Southern,Fish (vendor),50
312046180082,2010-11,Southern,Fresh fish,150
312046180082,2010-11,Southern,Salt,80
312046180082,2010-11,Southern,Tanaposi/rape,100
312046180082,2010-11,Southern,Tomato,70
312046180082,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312046180090,2010-11,Southern,Banana,180
312046180090,2010-11,Southern,Cooking oil,120
312046180090,2010-11,Southern,Dried fish,200
312046180090,2010-11,Southern,Ground bean (nzama),50
312046180090,2010-11,Southern,"Mandazi, doughnut (vendor)",50
312046180090,2010-11,Southern,Onion,60
312046180090,2010-11,Southern,Salt,50
312046180090,2010-11,Southern,Sugar,150
312046180090,2010-11,Southern,Tanaposi/rape,120
312046180090,2010-11,Southern,Tea,75
312046180090,2010-11,Southern,Tomato,120
312046180100,2010-11,Southern,Cooking oil,120
312046180100,2010-11,Southern,Dried fish,50
312046180100,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312046180100,2010-11,Southern,Onion,30
312046180100,2010-11,Southern,Salt,75
312046180100,2010-11,Southern,Sugar,150
312046180100,2010-11,Southern,Sugar cane,30
312046180100,2010-11,Southern,Tanaposi/rape,20
312046180100,2010-11,Southern,Tomato,100
312046180100,2010-11,Southern,White sweet potato,60
312046180100,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312046180102,2010-11,Southern,Banana,30
312046180102,2010-11,Southern,"Bean, white",200
312046180102,2010-11,Southern,Biscuits,45
312046180102,2010-11,Southern,Bread,300
312046180102,2010-11,Southern,"Buns, scones",300
312046180102,2010-11,Southern,Cassava tubers,130
312046180102,2010-11,Southern,Chinese cabbage,60
312046180102,2010-11,Southern,Cooking oil,280
312046180102,2010-11,Southern,Dried fish,30
312046180102,2010-11,Southern,Eggs,180
312046180102,2010-11,Southern,Fresh fish,200
312046180102,2010-11,Southern,Fresh milk,75
312046180102,2010-11,Southern,Guava,20
312046180102,2010-11,Southern,Irish potato,250
312046180102,2010-11,Southern,"Mandazi, doughnut (vendor)",100
312046180102,2010-11,Southern,Onion,50
312046180102,2010-11,Southern,Rice,1000
312046180102,2010-11,Southern,Salt,80
312046180102,2010-11,Southern,Samosa (vendor),40
312046180102,2010-11,Southern,Sugar,320
312046180102,2010-11,Southern,Sugar cane,25
312046180102,2010-11,Southern,Tea,140
312046180102,2010-11,Southern,Tomato,80
312046180105,2010-11,Southern,Banana,180
312046180105,2010-11,Southern,Cassava tubers,140
312046180105,2010-11,Southern,Cooking oil,80
312046180105,2010-11,Southern,Dried fish,50
312046180105,2010-11,Southern,Fish (vendor),30
312046180105,2010-11,Southern,Onion,40
312046180105,2010-11,Southern,Salt,50
312046180105,2010-11,Southern,Sugar,160
312046180105,2010-11,Southern,Sugar cane,20
312046180105,2010-11,Southern,Tanaposi/rape,30
312046180105,2010-11,Southern,Tomato,120
312046180112,2010-11,Southern,Banana,100
312046180112,2010-11,Southern,Cooking oil,80
312046180112,2010-11,Southern,Fresh fish,100
312046180112,2010-11,Southern,Rice,180
312046180112,2010-11,Southern,Salt,50
312046180112,2010-11,Southern,Sugar,150
312046180112,2010-11,Southern,Sugar cane,20
312046180112,2010-11,Southern,Tanaposi/rape,50
312046180112,2010-11,Southern,Tomato,50
312046180112,2010-11,Southern,White sweet potato,100
312046180123,2010-11,Southern,Dried fish,60
312046180123,2010-11,Southern,Fresh fish,100
312046180123,2010-11,Southern,Maize ufa mgaiwa (normal flour),400
312046180123,2010-11,Southern,Maize ufa refined (fine flour),180
312046180123,2010-11,Southern,Nkhwani,25
312046180123,2010-11,Southern,Onion,20
312046180123,2010-11,Southern,Salt,40
312046180123,2010-11,Southern,White sweet potato,350
312046180149,2010-11,Southern,Cooking oil,40
312046180149,2010-11,Southern,Dried fish,90
312046180149,2010-11,Southern,Groundnut,180
312046180149,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312046180149,2010-11,Southern,Nkhwani,80
312046180149,2010-11,Southern,Onion,40
312046180149,2010-11,Southern,Pigeonpea (nandolo),80
